,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,time,meeting_name,title,flag
51,5,2,2,2,4,5,5,5,4,2,2,2,5,5,5,5,2,3,5,3,5,5,5,2,2,2,5,5,5,5,3,5,5,2,5,5,3,5,5,5,5,3,3,5,3,5,2,2,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,2,5,5,5,4,5,5,5,5,2,5,4,2,2,5,4,3,3,5,4,2,5,2,5,5,3,5,5,2,5,5,5,2,5,5,5,4,5,3,5,5,5,3,5,2,5,5,5,5,2,3,5,5,2,5,5,3,4,2,3,5,5,1,2,5,5,5,5,2,5,5,5,5,5,5,5,5,2,5,5,5,3,5,2,2,3,5,2,2,2,3,5,5,4,5,5,1,2,5,5,2,5,5,5,5,4,5,5,5,5,2,2,5,2,5,2,5,3,5,5,5,5,5,3,5,3,2,5,3,2,5,5,2,3,2,4,5,2,5,5,2,3,2,5,1,2,5,5,5,5,4,5,3,5,5,2,5,5,3,2,5,5,2,4,5,5,5,5,5,5,5,2,5,5,5,5,1,2,5,3,5,2,5,5,5,2,5,2,5,3,5,3,5,5,5,5,3,2,5,5,3,4,5,3,2,5,5,5,5,4,5,5,5,5,2,5,2022-01-28,第10屆第4會期第1次臨時會第2次會議,(52)「討論事項第一案外交及國防委員會第 15 案不予通過」部分：出席人數：98 ,0
52,5,2,2,2,4,5,5,5,4,2,2,2,5,5,5,5,2,1,5,1,5,5,5,2,2,2,5,5,5,5,1,5,5,2,5,5,1,5,5,5,5,1,1,5,3,5,2,2,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,2,5,5,5,1,5,5,5,5,2,5,1,2,2,5,4,1,1,5,4,2,5,2,5,5,1,5,5,2,5,5,5,2,5,5,5,4,5,1,5,5,5,1,5,2,5,5,5,5,2,1,5,5,2,5,5,1,4,2,1,5,5,2,2,5,5,5,5,2,5,5,5,5,5,5,5,5,2,5,5,5,1,5,2,2,1,5,2,2,2,1,5,5,4,5,5,3,2,5,5,2,5,5,5,5,1,5,5,5,5,2,2,5,2,5,2,5,1,5,5,5,5,5,1,5,1,2,5,1,2,5,5,2,3,2,4,5,2,5,5,2,3,2,5,2,2,5,5,5,5,1,5,1,5,5,2,5,5,1,2,5,5,2,4,5,5,5,5,5,5,5,2,5,5,5,5,2,2,5,1,5,2,5,5,5,2,5,2,5,1,5,1,5,5,5,5,1,2,5,5,3,4,5,1,2,5,5,5,5,4,5,5,5,5,2,5,2022-01-28,第10屆第4會期第1次臨時會第2次會議,(53)「討論事項第一案外交及國防委員會第 20 案不予通過」部分：出席人數：102 ,0
53,5,2,2,2,4,5,5,5,4,2,2,2,5,5,5,5,2,1,5,1,5,5,5,2,2,2,5,5,5,5,1,5,5,2,5,5,1,5,5,5,5,1,1,5,1,5,2,2,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,2,5,5,5,1,5,5,5,5,2,5,1,2,2,5,4,1,1,5,4,2,5,2,5,5,1,5,5,2,5,5,5,2,5,5,5,4,5,1,5,5,5,1,5,2,5,5,5,5,2,1,5,5,2,5,5,1,4,2,1,5,5,3,2,5,5,5,5,2,5,5,5,5,5,5,5,5,2,5,5,5,1,5,2,2,1,5,2,2,2,1,5,5,4,5,5,1,2,5,5,2,5,5,5,5,1,5,5,5,5,2,2,5,2,5,2,5,1,5,5,5,5,5,1,5,1,2,5,1,2,5,5,2,1,2,4,5,2,5,5,2,1,2,5,3,2,5,5,5,5,1,5,1,5,5,2,5,5,1,2,5,5,2,4,5,5,5,5,5,5,5,2,5,5,5,5,3,2,5,1,5,2,5,5,5,2,5,2,5,1,5,1,5,5,5,5,1,2,5,5,1,4,5,1,2,5,5,5,5,4,5,5,5,5,2,5,2022-01-28,第10屆第4會期第1次臨時會第2次會議,(54)「討論事項第一案外交及國防委員會第 69 案不予通過」部分：出席人數：102 ,0
54,5,2,2,2,4,5,5,5,4,2,2,2,5,5,5,5,2,1,5,1,5,5,5,2,2,2,5,5,5,5,1,5,5,2,5,5,1,5,5,5,5,1,1,5,3,5,2,2,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,2,5,5,5,1,5,5,5,5,2,5,1,2,2,5,4,1,1,5,4,2,5,2,5,5,1,5,5,2,5,5,5,2,5,5,5,4,5,1,5,5,5,1,5,2,5,5,5,5,2,1,5,5,2,5,5,1,4,2,1,5,5,2,2,5,5,5,5,2,5,5,5,5,5,5,5,5,2,5,5,5,1,5,2,2,1,5,2,2,2,1,5,5,4,5,5,3,2,5,5,2,5,5,5,5,1,5,5,5,5,2,2,5,2,5,2,5,1,5,5,5,5,5,1,5,1,2,5,1,2,5,5,2,3,2,4,5,2,5,5,2,3,2,5,2,2,5,5,5,5,1,5,1,5,5,2,5,5,1,2,5,5,2,4,5,5,5,5,5,5,5,2,5,5,5,5,2,2,5,1,5,2,5,5,5,2,5,2,5,1,5,1,5,5,5,5,1,2,5,5,3,4,5,1,2,5,5,5,5,4,5,5,5,5,2,5,2022-01-28,第10屆第4會期第1次臨時會第2次會議,(55)「討論事項第一案外交及國防委員會第 72 案不予通過」部分：出席人數：102 ,0
55,5,2,2,2,4,5,5,5,4,2,2,2,5,5,5,5,2,1,5,1,5,5,5,2,2,2,5,5,5,5,1,5,5,2,5,5,1,5,5,5,5,1,1,5,3,5,2,2,5,5,5,4,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,2,5,5,5,1,5,5,5,5,2,5,1,2,2,5,4,1,1,5,4,2,5,2,5,5,1,5,5,2,5,5,5,2,5,5,5,4,5,1,5,5,5,1,5,2,5,5,5,5,2,1,5,5,2,5,5,1,4,2,1,5,5,2,2,5,5,5,5,2,5,5,5,5,5,5,5,5,2,5,5,5,1,5,2,2,1,5,2,2,2,1,5,5,4,5,5,1,2,5,5,2,5,5,5,5,1,5,5,5,5,2,2,5,2,5,2,5,1,5,5,5,5,5,1,5,1,2,5,1,2,5,5,2,3,2,4,5,2,5,5,2,1,2,5,2,2,5,5,5,5,1,5,1,5,5,2,5,5,1,2,5,5,2,4,5,5,5,5,5,5,5,2,5,5,5,5,2,2,5,1,5,2,5,5,5,2,5,2,5,1,5,1,5,5,5,5,1,2,5,5,1,4,5,1,2,5,5,5,5,4,5,5,5,5,2,5,2022-01-28,第10屆第4會期第1次臨時會第2次會議,(56)「討論事項第一案外交及國防委員會第 182 案不予通過」部分：出席人數：101 ,0
56,5,2,2,2,4,5,5,5,4,2,2,2,5,5,5,5,2,3,5,3,5,5,5,2,2,2,5,5,5,5,4,5,5,2,5,5,3,5,5,5,5,3,4,5,3,5,2,2,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,2,5,5,5,4,5,5,5,5,2,5,3,2,2,5,4,3,3,5,4,2,5,2,5,5,3,5,5,2,5,5,5,2,5,5,5,4,5,3,5,5,5,4,5,2,5,5,5,5,2,3,5,5,2,5,5,3,4,2,3,5,5,1,2,5,5,5,5,2,5,5,5,5,5,5,5,5,2,5,5,5,3,5,2,2,3,5,2,2,2,3,5,5,4,5,5,1,2,5,5,2,5,5,5,5,4,5,5,5,5,2,2,5,2,5,2,5,3,5,5,5,5,5,3,5,3,2,5,3,2,5,5,2,3,2,4,5,2,5,5,2,1,2,5,4,2,5,5,5,5,4,5,3,5,5,2,5,5,4,2,5,5,2,4,5,5,5,5,5,5,5,2,5,5,5,5,1,2,5,3,5,2,5,5,5,2,5,2,5,3,5,3,5,5,5,5,3,2,5,5,3,4,5,3,2,5,5,5,5,4,5,5,5,5,2,5,2022-01-28,第10屆第4會期第1次臨時會第2次會議,(57)「討論事項第一案外交及國防委員會第 256 案不予通過」部分：出席人數：94 ,0
57,5,2,2,2,4,5,5,5,4,2,2,2,5,5,5,5,2,4,5,3,5,5,5,2,2,2,5,5,5,5,4,5,5,2,5,5,3,5,5,5,5,3,3,5,3,5,2,2,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,2,5,5,5,4,5,5,5,5,2,5,4,2,2,5,4,3,3,5,4,2,5,2,5,5,3,5,5,2,5,5,5,2,5,5,5,4,5,3,5,5,5,3,5,2,5,5,5,5,2,3,5,5,2,5,5,3,4,2,3,5,5,1,2,5,5,5,5,2,5,5,5,5,5,5,5,5,2,5,5,5,4,5,2,2,3,5,2,2,2,3,5,5,4,5,5,3,2,5,5,2,5,5,5,5,4,5,5,5,5,2,2,5,2,5,2,5,3,5,5,5,5,5,3,5,3,2,5,3,2,5,5,2,3,2,4,5,2,5,5,2,3,2,5,1,2,5,5,5,5,4,5,3,5,5,2,5,5,4,2,5,5,2,4,5,5,5,5,5,5,5,2,5,5,5,5,1,2,5,4,5,2,5,5,5,2,5,2,5,3,5,3,5,5,5,5,4,2,5,5,3,4,5,3,2,5,5,5,5,4,5,5,5,5,2,5,2022-01-28,第10屆第4會期第1次臨時會第2次會議,(58)「討論事項第一案外交及國防委員會第 349 案不予通過」部分：出席人數：92 ,0
58,5,2,2,2,4,5,5,5,4,2,2,2,5,5,5,5,2,1,5,1,5,5,5,2,2,2,5,5,5,5,1,5,5,2,5,5,1,5,5,5,5,1,1,5,1,5,2,2,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,2,5,5,5,1,5,5,5,5,2,5,1,2,2,5,4,1,1,5,4,2,5,2,5,5,1,5,5,2,5,5,5,2,5,5,5,4,5,1,5,5,5,1,5,2,5,5,5,5,2,1,5,5,2,5,5,1,4,2,1,5,5,3,2,5,5,5,5,2,5,5,5,5,5,5,5,5,2,5,5,5,1,5,2,2,1,5,2,2,2,1,5,5,4,5,5,1,2,5,5,2,5,5,5,5,1,5,5,5,5,2,2,5,2,5,2,5,1,5,5,5,5,5,1,5,1,2,5,1,2,5,5,2,1,2,4,5,2,5,5,2,1,2,5,3,2,5,5,5,5,1,5,1,5,5,2,5,5,1,2,5,5,2,4,5,5,5,5,5,5,5,2,5,5,5,5,3,2,5,1,5,2,5,5,5,2,5,2,5,1,5,1,5,5,5,5,1,2,5,5,1,4,5,1,2,5,5,5,5,4,5,5,5,5,2,5,2022-01-28,第10屆第4會期第1次臨時會第2次會議,(59)「討論事項第一案外交及國防委員會第 353 案不予通過」部分：出席人數：102 ,0
59,5,2,2,2,4,5,5,5,4,2,2,2,5,5,5,5,2,4,5,3,5,5,5,2,2,2,5,5,5,5,4,5,5,2,5,5,3,5,5,5,5,3,3,5,3,5,2,2,5,5,5,4,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,2,5,5,5,4,5,5,5,5,2,5,3,2,2,5,4,3,3,5,4,2,5,2,5,5,3,5,5,2,5,5,5,2,5,5,5,4,5,3,5,5,5,4,5,2,5,5,5,5,2,3,5,5,2,5,5,3,4,2,3,5,5,1,2,5,5,5,5,2,5,5,5,5,5,5,5,5,2,5,5,5,4,5,2,2,3,5,2,2,2,3,5,5,4,5,5,3,2,5,5,2,5,5,5,5,4,5,5,5,5,2,2,5,2,5,2,5,3,5,5,5,5,5,3,5,4,2,5,3,2,5,5,2,3,2,4,5,2,5,5,2,3,2,5,1,2,5,5,5,5,4,5,3,5,5,2,5,5,4,2,5,5,2,4,5,5,5,5,5,5,5,2,5,5,5,5,1,2,5,4,5,2,5,5,5,2,5,2,5,3,5,3,5,5,5,5,3,2,5,5,3,4,5,3,2,5,5,5,5,4,5,5,5,5,2,5,2022-01-28,第10屆第4會期第1次臨時會第2次會議,(60)「討論事項第一案外交及國防委員會第 355 案不予通過」部分：出席人數：91 ,0
60,5,2,2,2,4,5,5,5,4,2,2,2,5,5,5,5,2,1,5,1,5,5,5,2,2,2,5,5,5,5,1,5,5,2,5,5,1,5,5,5,5,1,1,5,1,5,2,2,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,2,5,5,5,1,5,5,5,5,2,5,1,2,2,5,4,1,1,5,4,2,5,2,5,5,1,5,5,2,5,5,5,2,5,5,5,4,5,1,5,5,5,1,5,2,5,5,5,5,2,1,5,5,2,5,5,1,4,2,1,5,5,1,2,5,5,5,5,2,5,5,5,5,5,5,5,5,2,5,5,5,1,5,2,2,1,5,2,2,2,1,5,5,4,5,5,1,2,5,5,2,5,5,5,5,1,5,5,5,5,2,2,5,2,5,2,5,1,5,5,5,5,5,1,5,1,2,5,1,2,5,5,2,1,2,4,5,2,5,5,2,1,2,5,1,2,5,5,5,5,1,5,1,5,5,2,5,5,1,2,5,5,2,4,5,5,5,5,5,5,5,2,5,5,5,5,1,2,5,1,5,2,5,5,5,2,5,2,5,1,5,1,5,5,5,5,1,2,5,5,1,4,5,1,2,5,5,5,5,4,5,5,5,5,2,5,2022-01-28,第10屆第4會期第1次臨時會第2次會議,(61)「討論事項第一案外交及國防委員會第 369 案不予通過」部分：出席人數：102 ,0
61,5,2,2,4,4,5,5,5,4,2,2,4,5,5,5,5,2,1,5,1,5,5,5,2,2,2,5,5,5,5,1,5,5,2,5,5,1,5,5,5,5,1,4,5,3,5,2,2,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,2,5,5,5,1,5,5,5,5,2,5,1,2,2,5,1,1,1,5,2,2,5,2,5,5,1,5,5,2,5,5,5,2,5,5,5,4,5,1,5,5,5,1,5,2,5,5,5,5,2,1,5,5,2,5,5,1,4,2,1,5,5,2,2,5,5,5,5,2,5,5,5,5,5,5,5,5,2,5,5,5,4,5,2,2,4,5,2,2,2,1,5,5,4,5,5,3,2,5,5,2,5,5,5,5,1,5,5,5,5,2,2,5,4,5,2,5,1,5,5,5,5,5,1,5,1,2,5,1,2,5,5,2,3,2,4,5,2,5,5,2,3,4,5,2,2,5,5,5,5,4,5,1,5,5,2,5,5,1,2,5,5,2,4,5,5,5,5,5,5,5,4,5,5,5,5,2,2,5,1,5,2,5,5,5,2,5,2,5,1,5,1,5,5,5,5,1,2,5,5,3,4,5,1,2,5,5,5,5,4,5,5,5,5,2,5,2022-01-28,第10屆第4會期第1次臨時會第2次會議,(62)「討論事項第一案外交及國防委員會第 500 案不予通過」部分：出席人數：95 ,0
62,5,2,2,4,4,5,5,5,4,2,2,4,5,5,5,5,2,1,5,1,5,5,5,2,2,2,5,5,5,5,1,5,5,2,5,5,1,5,5,5,5,1,4,5,3,5,2,2,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,2,5,5,5,1,5,5,5,5,2,5,1,2,2,5,1,1,1,5,2,2,5,2,5,5,1,5,5,2,5,5,5,2,5,5,5,4,5,1,5,5,5,1,5,2,5,5,5,5,2,1,5,5,2,5,5,1,4,2,1,5,5,1,2,5,5,5,5,2,5,5,5,5,5,5,5,5,2,5,5,5,4,5,2,2,4,5,2,2,2,1,5,5,4,5,5,3,2,5,5,2,5,5,5,5,1,5,5,5,5,2,2,5,4,5,2,5,1,5,5,5,5,5,1,5,1,2,5,1,2,5,5,2,3,2,4,5,2,5,5,2,3,4,5,3,2,5,5,5,5,4,5,1,5,5,2,5,5,1,2,5,5,2,4,5,5,5,5,5,5,5,4,5,5,5,5,3,2,5,1,5,2,5,5,5,2,5,2,5,1,5,1,5,5,5,5,1,2,5,5,3,4,5,1,2,5,5,5,5,4,5,5,5,5,2,5,2022-01-28,第10屆第4會期第1次臨時會第2次會議,(63)「討論事項第一案外交及國防委員會第 575 案不予通過」部分：出席人數：95 ,0
63,5,2,2,4,4,5,5,5,4,2,2,4,5,5,5,5,2,1,5,1,5,5,5,2,2,2,5,5,5,5,1,5,5,2,5,5,1,5,5,5,5,1,4,5,3,5,2,2,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,2,5,5,5,1,5,5,5,5,2,5,1,1,2,5,1,1,1,5,2,2,5,2,5,5,1,5,5,2,5,5,5,2,5,5,5,4,5,1,5,5,5,1,5,2,5,5,5,5,2,1,5,5,2,5,5,1,4,2,1,5,5,3,2,5,5,5,5,2,5,5,5,5,5,5,5,5,2,5,5,5,4,5,2,2,4,5,2,2,2,1,5,5,4,5,5,3,2,5,5,2,5,5,5,5,1,5,5,5,5,2,2,5,4,5,2,5,1,5,5,5,5,5,1,5,1,2,5,1,2,5,5,2,3,2,4,5,2,5,5,2,3,4,5,3,2,5,5,5,5,4,5,1,5,5,2,5,5,1,2,5,5,2,4,5,5,5,5,5,5,5,4,5,5,5,5,3,2,5,1,5,2,5,5,5,2,5,2,5,1,5,1,5,5,5,5,1,2,5,5,3,4,5,1,2,5,5,5,5,4,5,5,5,5,2,5,2022-01-28,第10屆第4會期第1次臨時會第2次會議,(64)「討論事項第一案外交及國防委員會第 598 案不予通過」部分：出席人數：95 ,0
64,5,2,2,4,4,5,5,5,4,2,2,4,5,5,5,5,2,3,5,3,5,5,5,2,2,2,5,5,5,5,3,5,5,2,5,5,3,5,5,5,5,3,4,5,3,5,2,2,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,2,5,5,5,4,5,5,5,5,2,5,3,2,2,5,3,3,3,5,2,2,5,2,5,5,3,5,5,2,5,5,5,2,5,5,5,4,5,3,5,5,5,4,5,2,5,5,5,5,2,3,5,5,2,5,5,3,4,2,3,5,5,1,2,5,5,5,5,2,5,5,5,5,5,5,5,5,2,5,5,5,4,5,2,2,4,5,2,2,2,3,5,5,4,5,5,3,2,5,5,2,5,5,5,5,4,5,5,5,5,2,2,5,4,5,2,5,3,5,5,5,5,5,3,5,3,2,5,3,2,5,5,2,3,2,4,5,2,5,5,2,3,4,5,1,2,5,5,5,5,4,5,3,5,5,2,5,5,3,2,5,5,2,4,5,5,5,5,5,5,5,4,5,5,5,5,1,2,5,3,5,2,5,5,5,2,5,2,5,3,5,3,5,5,5,5,3,2,5,5,3,4,5,3,2,5,5,5,5,4,5,5,5,5,2,5,2022-01-28,第10屆第4會期第1次臨時會第2次會議,(65)「討論事項第一案外交及國防委員會第 620 案不予通過」部分：出席人數：92 ,0
65,5,2,2,4,4,5,5,5,4,2,2,4,5,5,5,5,2,2,5,2,5,5,5,2,2,2,5,5,5,5,2,5,5,2,5,5,2,5,5,5,5,2,4,5,3,5,2,2,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,2,5,5,5,2,5,5,5,5,2,5,2,2,2,5,2,2,2,5,4,2,5,2,5,5,2,5,5,2,5,5,5,2,5,5,5,4,5,2,5,5,5,2,5,2,5,5,5,5,2,2,5,5,2,5,5,2,4,2,2,5,5,1,2,5,5,5,5,2,5,5,5,5,5,5,5,5,2,5,5,5,4,5,2,2,4,5,2,2,2,2,5,5,4,5,5,3,2,5,5,2,5,5,5,5,2,5,5,5,5,2,2,5,4,5,2,5,2,5,5,5,5,5,2,5,2,2,5,2,2,5,5,2,3,2,4,5,2,5,5,2,3,4,5,1,2,5,5,5,5,4,5,2,5,5,2,5,5,2,2,5,5,2,4,5,5,5,5,5,5,5,4,5,5,5,5,1,2,5,2,5,2,5,5,5,2,5,2,5,2,5,2,5,5,5,5,2,2,5,5,3,4,5,2,2,5,5,5,5,4,5,5,5,5,2,5,2022-01-28,第10屆第4會期第1次臨時會第2次會議,(66)「討論事項第一案外交及國防委員會第 716 案不予通過」部分：出席人數：94 ,0
66,5,4,2,2,4,5,5,5,3,2,2,2,5,5,5,5,2,3,5,3,5,5,5,2,2,2,5,5,5,5,3,5,5,2,5,5,3,5,5,5,5,4,1,5,1,5,2,2,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,1,5,5,5,2,5,5,5,1,5,5,5,5,2,5,1,2,2,5,1,3,3,5,4,2,5,2,5,5,1,5,5,2,5,5,5,2,5,5,5,4,5,3,5,5,5,3,5,2,5,5,5,5,2,3,5,5,2,5,5,3,4,2,1,5,5,1,2,5,5,5,5,2,5,5,5,5,5,5,5,5,2,5,5,5,1,5,2,2,1,5,2,2,2,3,5,5,4,5,5,1,2,5,5,2,5,5,5,5,1,5,5,5,5,2,2,5,2,5,2,5,4,5,5,5,5,5,1,5,3,2,5,3,2,5,5,2,4,4,4,5,2,5,5,2,1,2,5,1,2,5,5,5,5,1,5,4,5,5,2,5,5,3,2,5,5,2,4,5,5,5,5,5,5,5,2,5,5,5,5,1,2,5,3,5,2,5,5,5,2,5,2,5,3,5,3,5,5,5,5,4,2,5,5,1,4,5,1,2,5,5,5,5,4,5,5,5,5,2,5,2022-01-28,第10屆第4會期第1次臨時會第2次會議,(67)「討論事項第一案經濟委員會第 17 案不予通過」部分：出席人數：97 ,0
67,5,4,2,2,4,5,5,5,1,2,2,2,5,5,5,5,2,1,5,1,5,5,5,2,2,2,5,5,5,5,1,5,5,2,5,5,1,5,5,5,5,4,1,5,1,5,2,2,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,2,5,5,5,1,5,5,5,5,2,5,1,2,2,5,1,1,1,5,4,2,5,2,5,5,1,5,5,2,5,5,5,2,5,5,5,4,5,1,5,5,5,1,5,2,5,5,5,5,2,1,5,5,2,5,5,1,4,2,1,5,5,1,2,5,5,5,5,2,5,5,5,5,5,5,5,5,2,5,5,5,1,5,2,2,1,5,2,2,2,1,5,5,4,5,5,1,2,5,5,2,5,5,5,5,1,5,5,5,5,2,2,5,2,5,2,5,4,5,5,5,5,5,1,5,1,2,5,1,2,5,5,2,4,4,4,5,2,5,5,2,1,2,5,1,2,5,5,5,5,1,5,1,5,5,2,5,5,1,2,5,5,2,4,5,5,5,5,5,5,5,2,5,5,5,5,1,2,5,1,5,2,5,5,5,2,5,2,5,1,5,1,5,5,5,5,1,2,5,5,1,4,5,1,2,5,5,5,5,4,5,5,5,5,2,5,2022-01-28,第10屆第4會期第1次臨時會第2次會議,(68)「討論事項第一案經濟委員會第 61 案不予通過」部分：出席人數：99 ,0
68,5,4,2,2,4,5,5,5,3,2,2,2,5,5,5,5,2,3,5,3,5,5,5,2,2,2,5,5,5,5,3,5,5,2,5,5,3,5,5,5,5,4,3,5,1,5,2,2,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,2,5,5,5,3,5,5,5,5,2,5,3,2,2,5,3,3,3,5,4,2,5,2,5,5,3,5,5,2,5,5,5,2,5,5,5,4,5,3,5,5,5,3,5,2,5,5,5,5,2,3,5,5,2,5,5,3,4,2,3,5,5,1,2,5,5,5,5,2,5,5,5,5,5,5,5,5,2,5,5,5,3,5,2,2,3,5,2,2,2,3,5,5,4,5,5,1,2,5,5,2,5,5,5,5,3,5,5,5,5,2,2,5,2,5,2,5,4,5,5,5,5,5,3,5,3,2,5,3,2,5,5,2,4,4,4,5,2,5,5,2,1,2,5,1,2,5,5,5,5,3,5,3,5,5,2,5,5,3,2,5,5,2,4,5,5,5,5,5,5,5,2,5,5,5,5,1,2,5,3,5,2,5,5,5,2,5,2,5,3,5,3,5,5,5,5,3,2,5,5,1,4,5,3,2,5,5,5,5,4,5,5,5,5,2,5,2022-01-28,第10屆第4會期第1次臨時會第2次會議,(69)「討論事項第一案經濟委員會第 274 案不予通過」部分：出席人數：99 ,0
69,5,4,2,2,4,5,5,5,3,2,2,2,5,5,5,5,2,3,5,3,5,5,5,2,2,2,5,5,5,5,3,5,5,2,5,5,3,5,5,5,5,4,3,5,1,5,2,2,5,5,5,1,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,2,5,5,5,1,5,5,5,5,2,5,1,2,2,5,1,3,3,5,4,2,5,2,5,5,1,5,5,2,5,5,5,2,5,5,5,4,5,3,5,5,5,3,5,2,5,5,5,5,2,3,5,5,2,5,5,3,4,2,1,5,5,1,2,5,5,5,5,2,5,5,5,5,5,5,5,5,2,5,5,5,1,5,2,2,1,5,2,2,2,3,5,5,4,5,5,1,2,5,5,2,5,5,5,5,1,5,5,5,5,2,2,5,2,5,2,5,4,5,5,5,5,5,1,5,3,2,5,3,2,5,5,2,4,4,4,5,2,5,5,2,1,2,5,1,2,5,5,5,5,1,5,3,5,5,2,5,5,3,2,5,5,2,4,5,5,5,5,5,5,5,2,5,5,5,5,1,2,5,3,5,2,5,5,5,2,5,2,5,3,5,4,5,5,5,5,3,2,5,5,1,4,5,3,2,5,5,5,5,4,5,5,5,5,2,5,2022-01-28,第10屆第4會期第1次臨時會第2次會議,(70)「討論事項第一案經濟委員會第 321 案不予通過」部分：出席人數：98 ,0
70,5,4,2,2,4,5,5,5,3,2,2,2,5,5,5,5,2,3,5,3,5,5,5,2,2,2,5,5,5,5,3,5,5,2,5,5,3,5,5,5,5,4,3,5,1,5,2,2,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,5,5,5,2,5,5,5,3,5,5,5,5,2,5,3,2,2,5,3,3,3,5,4,2,5,2,5,5,3,5,5,2,5,5,5,2,5,5,5,4,5,3,5,5,5,3,5,2,5,5,5,5,2,3,5,5,2,5,5,3,4,2,3,5,5,1,2,5,5,5,5,2,5,5,5,5,5,5,5,5,2,5,5,5,3,5,2,2,3,5,2,2,2,3,5,5,4,5,5,1,2,5,5,2,5,5,5,5,3,5,5,5,5,2,2,5,2,5,2,5,4,5,5,5,5,5,3,5,3,2,5,3,2,5,5,2,4,4,4,5,2,5,5,2,1,2,5,1,2,5,5,5,5,3,5,3,5,5,2,5,5,3,2,5,5,2,4,5,5,5,5,5,5,5,2,5,5,5,5,1,2,5,3,5,2,5,5,5,2,5,2,5,3,5,3,5,5,5,5,3,2,5,5,1,4,5,3,2,5,5,5,5,4,5,5,5,5,2,5,2022-01-28,第10屆第4會期第1次臨時會第2次會議,(71)「討論事項第一案經濟委員會第 407 案不予通過」部分：出席人數：99 ,0
